name,region,area,soil
АСТРАГАЛ ШЕРСТИСТОЦВЕТКОВЫЙ,,,
АСТРАГАЛ ШЕРСТИСТОЦВЕТКОВЫЙ,,,
БАГУЛЬНИК БОЛОТНЫЙ,Дальневосточный,Приморский край,"Подбуры тундровые (без разделения), Дерново-палево-подзолистые и подзолисто-буроземные, Дерново-палево-подзолистые и подзолисто-буроземные глубокоглееватые и глеевые, Дерново-подзолисто-глеевые, Подбуры таежные (без разделения), Подбуры сухоторфянистые, Буро-таежные иллювиально-гумусовые (буроземы грубогумусовые иллювиально-гумусовые), Буро-таежные (буроземы грубогумусовые), Буро-таежные глеевые (буроземы грубогумусовые глеевые), Бурые лесные кислые (буроземы кислые), Бурые лесные кислые оподзоленные (буроземы кислые оподзоленные), Бурые лесные слабоненасыщенные (буроземы слабоненасыщенные), Бурые лесные слабоненасыщенные оподзоленные (буроземы слабоненасыщенные оподзоленные), Бурые лесные глееватые и глеевые (буроземы глееватые и глеевые), Торфяные болотные низинные, Торфяные болотные (без разделения), Лугово-болотные, Лугово-болотные солончаковатые и солонцеватые, Луговые дифференцированные (в том числе осолоделые), Пойменные слабокислые и нейтральные, Пойменные луговые, Маршевые засоленные и солонцеватые, Горные примитивные"
БАРАНЕЦ ОБЫКНОВЕННЫЙ,Северо-Кавказский,Кабардино-Балкарская Республика,"Бурые лесные слабоненасыщенные (буроземы слабоненасыщенные), Серые лесные, Черноземы выщелоченные, Черноземы типичные мицелярно-карбонатные (черноземы глубокие слабовыщелоченные), Черноземы южные и обыкновенные мицелярно-карбонатные (черноземы глубокие карбонатные), Черноземы слитые, Темно-каштановые мицелярно-карбонатные (темно-каштановые глубокие), Луговые карбонатные, Луговые (без разделения), Пойменные слабокислые и нейтральные, Горно-луговые дерново-торфянистые, Горно-луговые дерновые, Горно-луговые черноземовидные, Горные лугово-степные"
БАРБАРИС ОБЫКНОВЕННЫЙ,Южный,Крым,"Черноземы, Темно-каштановые, Солонцы, Солончаки, Бурые горно-лесные, Коричневые, Горно-луговые "
БАРВИНОК МАЛЫЙ,Северо-Кавказский,Кабардино-Балкарская Республика,"Бурые лесные слабоненасыщенные (буроземы слабоненасыщенные), Серые лесные, Черноземы выщелоченные, Черноземы типичные мицелярно-карбонатные (черноземы глубокие слабовыщелоченные), Черноземы южные и обыкновенные мицелярно-карбонатные (черноземы глубокие карбонатные), Черноземы слитые, Темно-каштановые мицелярно-карбонатные (темно-каштановые глубокие), Луговые карбонатные, Луговые (без разделения), Пойменные слабокислые и нейтральные, Горно-луговые дерново-торфянистые, Горно-луговые дерновые, Горно-луговые черноземовидные, Горные лугово-степные"
БАРВИНОК МАЛЫЙ,Южный,Крым,"Черноземы, Темно-каштановые, Солонцы, Солончаки, Бурые горно-лесные, Коричневые, Горно-луговые "
БЕЛЕНА ЧЕРНАЯ,Северо-Западный,Новгородская область,"Таежные глеево-дифференцированные (глееземы и слабоглеевые дифференцированные, в том числе оподзоленные таежные), Подзолистые поверхностно-глееватые, Торфяно- и торфянисто-подзолисто-глеевые, Дерново-подзолистые преимущественно мелко- и неглубокоподзолистые, Дерново-подзолистые преимущественно неглубокоподзолистые, Дерново-подзолистые со вторым осветленным горизонтом, Дерново-подзолистые поверхностно-глееватые преимущественно глубокие и сверхглубокие, Дерново-подзолистые остаточно-карбонатные, Дерново-подзолистые иллювиально-железистые, Дерново-подзолисто-глеевые, Подзолы иллювиально-железистые (подзолы иллювиально-малогумусовые), Подзолы со вторым осветленным горизонтом (контактно-глееватые), Подзолы глеевые торфянистые и торфяные, преимущественно иллювиально-гумусовые, Дерново-карбонатные (включая выщелоченные и оподзоленные), Торфяные болотные верховые, Торфяные болотные переходные, Торфянисто- и торфяно-глеевые болотные (глееземы торфянистые и торфяные болотные), Пойменные кислые, Пойменные заболоченные"
БЕЛЕНА ЧЕРНАЯ,Сибирский,Алтайский край,"Подбуры тундровые (без разделения), Дерново-подзолистые преимущественно сверхглубокоподзолистые, Дерново-подзолистые (без разделения), Дерново-подзолистые поверхностно-глееватые преимущественно глубокие и сверхглубокие, Бурые лесные кислые оподзоленные (буроземы кислые оподзоленные), Светло-серые лесные, Серые лесные, Темно-серые лесные, Серые лесные неоподзоленные, Боровые пески, Черноземы оподзоленные, Черноземы выщелоченные, Черноземы типичные, Черноземы обыкновенные, Черноземы южные, Черноземы солонцеватые, Черноземы без разделения, преимущественно неполноразвитые, Лугово-черноземные, Лугово-черноземные солонцеватые и солончаковатые, Темно-каштановые, Каштановые, Светло-каштановые, Лугово-каштановые солонцеватые и солончаковатые, Торфяные болотные переходные, Торфяные болотные низинные, Лугово-болотные, Лугово-болотные солончаковатые и солонцеватые, Луговые солонцеватые и солончаковатые, Луговые (без разделения), Солоди, Солонцы (автоморфные), Солонцы луговые (гидроморфные), Солончаки типичные, Солончаки луговые, Пойменные слабокислые и нейтральные, Пойменные заболоченные, Пойменные луговые, Горно-луговые дерновые, Горно-луговые черноземовидные, Горные лесные черноземовидные"
БЕЛЕНА ЧЕРНАЯ,Сибирский,Новосибирская область,"Таежные глеевые торфянисто-перегнойные (глееземы торфянисто-перегнойные таежные), Дерново-подзолистые преимущественно глубокоподзолистые, Дерново-подзолистые поверхностно-глееватые преимущественно глубокие и сверхглубокие, Дерново-подзолистые глубокоглееватые и глееватые (в том числе поверхностно-глееватые) преимущественно глубокие, Дерново-подзолисто-глеевые, Дерново-подзолисто-глеевые со вторым гумусовым горизонтом, Подзолы глеевые торфянистые и торфяные, преимущественно иллювиально-гумусовые, Дерново-глеевые и перегнойно-глеевые, Серые лесные, Темно-серые лесные, Серые лесные глееватые и глеевые, Боровые пески, Черноземы оподзоленные, Черноземы выщелоченные, Черноземы обыкновенные, Черноземы южные, Черноземы языковатые обыкновенные, Черноземы языковатые южные, Черноземы солонцеватые, Лугово-черноземные, Лугово-черноземные солонцеватые и солончаковатые, Торфяные болотные верховые, Торфяные болотные переходные, Торфяные болотные низинные, Лугово-болотные, Луговые солонцеватые и солончаковатые, Луговые (без разделения), Солонцы луговатые (полугидроморфные), Солонцы луговые (гидроморфные), Солончаки луговые, Пойменные кислые, Пойменные слабокислые и нейтральные, Пойменные заболоченные, Пойменные луговые"
